,Sen1-delta,Sen1-theta,Sen1-alpha,Sen1-beta,Sen1-gamma,Sen1-phi,Sen1-theta/beta,Sen1-theta/alpha,Sen1-theta/phi,Sen1-theta/(beta + alpha + gamma),Sen1-delta/(beta + alpha + gamma),Sen1-delta/alpha,Sen1-delta/phi,Sen1-delta/beta,Sen1-delta/theta,Sen1-(theta + alpha)/beta,Sen2-delta,Sen2-theta,Sen2-alpha,Sen2-beta,Sen2-gamma,Sen2-phi,Sen2-theta/beta,Sen2-theta/alpha,Sen2-theta/phi,Sen2-theta/(beta + alpha + gamma),Sen2-delta/(beta + alpha + gamma),Sen2-delta/alpha,Sen2-delta/phi,Sen2-delta/beta,Sen2-delta/theta,Sen2-(theta + alpha)/beta,Sen3-delta,Sen3-theta,Sen3-alpha,Sen3-beta,Sen3-gamma,Sen3-phi,Sen3-theta/beta,Sen3-theta/alpha,Sen3-theta/phi,Sen3-theta/(beta + alpha + gamma),Sen3-delta/(beta + alpha + gamma),Sen3-delta/alpha,Sen3-delta/phi,Sen3-delta/beta,Sen3-delta/theta,Sen3-(theta + alpha)/beta,Sen4-delta,Sen4-theta,Sen4-alpha,Sen4-beta,Sen4-gamma,Sen4-phi,Sen4-theta/beta,Sen4-theta/alpha,Sen4-theta/phi,Sen4-theta/(beta + alpha + gamma),Sen4-delta/(beta + alpha + gamma),Sen4-delta/alpha,Sen4-delta/phi,Sen4-delta/beta,Sen4-delta/theta,Sen4-(theta + alpha)/beta,Class,File
48,3.361714286804465,2.8098348517240654,2.7060915991594774,1.7930277541606383,0.7299782693699232,1.0021888178513865,1.5670894358461396,1.0383369330871177,2.8036980673443646,0.5373460307055014,0.6428861209661404,1.2422766058061843,3.354372177103028,1.8748813446996355,1.196409918804223,3.0763196152898855,0.3620607890715177,0.8061868634162231,1.6103123738481742,0.5262059855421796,0.15418184383058103,0.28479889771500966,1.5320746733535604,0.5006400475515648,2.8307232573033057,0.35193905439160067,0.15805681972805827,0.22483885421950686,1.2712857808664058,0.6880590472540257,0.4491028141258495,4.59230663211583,2.3349239348514055,0.6912923322483805,0.9409285391386917,0.36634655341166866,0.09593565735405277,0.25222205933761593,1.88699013491623,0.7346916407500792,2.740808373636502,0.49265039645361275,1.6639866356571602,2.481510378023767,9.257413649636232,6.373538697462835,3.377621631151653,4.455401193724137,3.0089450047873814,2.210196515514955,2.9626253046818953,1.5950707359572571,0.8360198461836112,1.0213451807633016,1.3856416933061841,0.7460263409018136,2.164005428471466,0.4097725134011274,0.5578612348007522,1.0156346805086307,2.94606080437825,1.8864022371908225,1.3613925203779111,3.243004654017717,Fatigued,0
49,5.261883484737637,2.9198135056395587,2.9323826110353637,2.2476925135884893,0.5729741012305337,1.0535936297990753,1.2990271080175526,0.9957136884700843,2.7712900145347112,0.5075245128301394,0.9146251454082063,1.794405499792462,4.994224847146333,2.3410157096341115,1.8021299903484997,2.6036462199768446,1.0501924300462877,0.8667487990451337,1.1726400806883621,0.4902751735763219,0.1419205073594729,0.27326319901534785,1.7678822950030644,0.7391430783572872,3.171846052334521,0.4802369376065297,0.5818770064159347,0.8955795110037554,3.843153537799664,2.142046929249218,1.2116456708140206,4.15968213290739,1.3552375730725341,1.217675739699689,1.2401729022860681,0.36804338351864674,0.0904892132011071,0.25214880757550556,3.308511426175376,0.9818596563875012,4.829194916319634,0.7168256889804273,0.7978060787262391,1.092781152188023,5.37475305199177,3.682276692806982,1.112970825391308,6.678149240145847,3.6543845727814115,1.7669623028611214,2.6634993583063626,2.0524407148332404,0.7753038086821142,1.0403995156528842,0.8609078401588257,0.6633988092960077,1.698349793783108,0.3217781509778678,0.6654930379032941,1.3720238232402362,3.512482001193712,1.7805067626902578,2.0681734787800035,2.1586307605125916,Fatigued,0
50,3.3481464844259725,1.4653939018023527,2.5878534109528872,1.637026604107764,0.6881746012344327,0.9065515387066927,0.8951558258890014,0.5662584656457694,1.6164485296587963,0.2982653392335786,0.6814795979106776,1.2937929444748317,3.6932775925817913,2.045260887040274,2.284809893304414,2.475981332609069,0.5917163315982404,0.7491940211238272,1.0737284989982743,0.5763290171791771,0.1507170176239454,0.26608939839717716,1.299941524358312,0.6977499636293357,2.815572606938462,0.4160398800966463,0.3285899042281211,0.5510856162896646,2.223750119931564,1.0266988368803225,0.7898038624369124,3.1629893095515724,2.3652065298466276,1.1522903953763726,1.2343215555243314,0.3772994617811389,0.08675954898004773,0.2821847629089348,3.0540472810024437,0.9335414991492127,4.083460720904458,0.6784641900940468,1.392624584146948,1.9161996477019345,8.381765569000319,6.268777905701385,2.0526132469186122,6.3255111460644295,5.37969369416523,2.072438411961965,2.2858979427462467,1.480564475440511,0.6296731430836822,0.9222348044417441,1.3997623516837079,0.9066189584440352,2.247191715147286,0.47142277190447934,1.223732439363301,2.35342689346058,5.8333232147118075,3.633542330241724,2.5958280174281785,2.943699127598938,Fatigued,0
51,6.532275943005549,3.583490431465424,3.3053925731820706,1.6679370481283708,0.7649901638206869,1.1831196456854547,2.148456643184788,1.0841345928286006,3.028848725937,0.6244842681564734,1.1383603890343796,1.9762481455317689,5.521230221159074,3.916380387578512,1.8228808107446948,4.130181659060612,1.6137369605746859,1.310517370331734,1.3846639317443619,0.7761977039881084,0.2479482231738703,0.4198838546392899,1.6883808900725783,0.9464515831511405,3.1211425632394505,0.5440518127598255,0.6699312337202749,1.1654358314524333,3.8432936697720868,2.079028258243094,1.2313739574212565,3.472287135388624,4.402141697537816,3.16835183008798,0.9464861267923649,0.5593954871807757,0.11430668904844597,0.4364366177219906,5.663885216621505,3.347488928153129,7.259592118153145,1.9555454289968213,2.7170555973821053,4.651036684982003,10.08655442459224,7.869462300676746,1.3894106253394136,7.3558654854692875,6.429185901501218,4.012791015514498,1.7407937363895678,1.5696334243892982,0.824731037980726,1.1191070480658802,2.5565147589003248,2.3051501919102066,3.5857079288792675,0.9704081011261431,1.554761775118968,3.6932496751944006,5.744924860059268,4.0959792277630935,1.6021731200663842,3.665559526513415,Fatigued,0
52,4.545168350612451,2.3827918272107156,3.3477881209803746,1.8513272095404938,0.8485138252889133,1.1418256534837619,1.287072223068624,0.711751084926167,2.0868263205864306,0.39400428925468034,0.7515620143880747,1.3576630857037133,3.980615023620232,2.4550864521353732,1.9074970371763458,3.0953901172410476,1.5106756110938668,0.7327895473543427,1.2639626048770456,0.559452802939383,0.20171043798801888,0.3311713946856712,1.3098326498754547,0.5797557178723861,2.2127199363032677,0.361848893920592,0.7459662885758964,1.1951901150120028,4.561612613093329,2.7002735586571887,2.0615408838021745,3.569116361094963,3.3955283392851507,1.641165316969781,1.3954735320495577,0.32885338046167356,0.09319222311885769,0.3364089566893539,4.990568485766415,1.176063378686496,4.878482823765191,0.9029700347010815,1.8682215073944763,2.4332445304771033,10.093454028991989,10.325356347312614,2.0689739809726144,9.23402047671286,4.0760091718173745,2.883915601111779,3.7831234084594736,1.5154539380115926,0.8085246120207076,1.0965464663552023,1.9030044587800057,0.7623107389685019,2.6299985359467635,0.4722232608384352,0.6674211761193516,1.0774190349442412,3.717133105508582,2.689629205863857,1.4133593820311632,4.399367636550529,Fatigued,0
53,3.000305264010065,2.6582261832855667,2.996624237980257,2.3005805980551446,0.9243092225209751,1.1808374706839941,1.1554588374485846,0.8870735775257652,2.25113637505575,0.42726355004048233,0.48224680291186994,1.0012283909284165,2.540828300673888,1.3041513375129958,1.1286869728676319,2.458010132766615,1.1221687472843933,1.2520434601610848,1.403938023795948,0.47875190275552554,0.1433859569966144,0.30131995301457987,2.6152239875283385,0.8918082129977698,4.1551959889642704,0.6179647417590755,0.5538631382943259,0.799300772729475,3.7241766967556087,2.343946292068166,0.896269804516225,5.547719954051668,2.3502950117900596,0.5453075916716832,1.2526003442613654,0.36256573188660246,0.10198239360307979,0.2695172811604109,1.5040240809140666,0.43534044531437577,2.0232750542891083,0.31756577912610084,1.3687197427551536,1.876332720614079,8.720387062643358,6.482396997532981,4.310035377620631,4.958846845722777,2.525478267251239,2.3916753998413713,3.4957343664019485,2.087070618901958,1.0570228707483922,1.2341967011156734,1.1459484783028908,0.6841696619823688,1.9378397282048925,0.36020141661674626,0.3803529733002384,0.7224457016883225,2.04625264754661,1.2100588472564167,1.0559452455039435,2.820896290198739,Fatigued,0
54,2.6739751716177684,2.315744137081794,3.5517535675772085,2.0569313063928996,0.9339293362349479,1.168828773336558,1.125824732155376,0.6520002283439542,1.9812518222589885,0.35394783532700685,0.40870133645461604,0.7528605576770893,2.2877390021676094,1.2999827283036187,1.154693702468962,2.852549176738641,1.7763119209380354,1.0362790153131407,1.2898165330682787,0.7221140748827616,0.1683761258334372,0.35690985727541696,1.4350627571985564,0.8034313320887502,2.903475469195221,0.47529047140739444,0.814707349848337,1.3771818513695568,4.976920319595732,2.4598771616886537,1.7141251484295212,3.2212300373165714,3.7923599913070425,0.7819634227426345,1.3195483147617693,0.31223309924361653,0.1123483111138281,0.3266343505348295,2.5044219355248942,0.5925993114422717,2.3940024111433824,0.44834017302766066,2.174356607016619,2.873983429694815,11.61041386215948,12.14592559371194,4.849792050382402,6.730586035225951,1.9583404501019808,2.0503450037280757,2.6441677710589695,1.8905722121759487,1.0029392162560518,1.1069712036027206,1.084510282401875,0.7754216756476567,1.8522116899293084,0.37025348162395283,0.353639201469452,0.7406263972870678,1.769097916665235,1.0358453580823737,0.9551272817702358,2.483117409931625,Fatigued,0
55,5.276929680006779,3.6892102439892605,2.777937770179541,1.8915422975476053,1.0703799035249606,1.3229204485945782,1.9503715295039088,1.3280391964110927,2.78868638541988,0.6427352343901321,0.919348155954344,1.899585273886724,3.988848827314442,2.7897497649660528,1.4303683799545852,3.4189814431078243,13.357414627713334,5.761357151577415,3.8981498281519267,0.7943925420654275,0.16254075261083725,1.0296867440985786,7.252531773017199,1.477972219017763,5.595252327562102,1.1866649871529489,2.751222644347302,3.4266037008756918,12.97230900977253,16.814627429638172,2.318449329956255,12.15961438234873,7.6747770061044704,1.3153321583725683,2.541153483524538,0.4157386992893724,0.11375098641706148,0.551105777187892,3.1638434445022385,0.5176122445576268,2.386714516193728,0.4283572156975788,2.499403735024862,3.02019419758136,13.926141448319203,18.46057877032633,5.834858485935829,9.276224822199731,5.146547846187457,2.5469704469336896,2.1726579604045666,1.379192417525052,0.8281158554560801,1.0522393938820602,1.846711462860421,1.172283209483845,2.4205237531899186,0.5815045850170608,1.175019982336529,2.3687795962274376,4.891042738097967,3.7315662273019807,2.020654716423354,3.422023169042348,Fatigued,0
56,3.4005112398284423,2.106831750991835,1.9329085190747315,2.018495667215559,0.9853719178539692,1.1267208217127844,1.0437633259317978,1.0899800638264863,1.8698791310070362,0.4267626699179693,0.6888121251789859,1.7592716914798643,3.018060174532992,1.6846760164312482,1.6140402470332909,2.0013618734387677,6.296830608924311,2.429489235237707,1.403827946499043,0.6843155218558203,0.13696625013468622,0.52923384158826,3.5502471559450908,1.730617517122753,4.590578009801254,1.0918514332348943,2.829896681768452,4.485471759290555,11.898012020597879,9.201648081644715,2.5918330970946717,5.601680890331169,9.419496344416743,2.188798398955347,1.1084079371782833,0.3564080630373734,0.09945992775373756,0.5379909636550907,6.141270711728614,1.9747227762798731,4.0684668457714075,1.3992406069923051,6.021633508510424,8.498221664125138,17.50865159596926,26.428965338612453,4.303501112259772,9.251211400870808,3.858167977299827,1.7820241865661752,2.070843175260692,1.6455624492607621,0.9677112140085585,1.0862381082047634,1.0829271094310131,0.8605307286689353,1.6405465552219893,0.3804397388015233,0.8236703118854336,1.863090369850983,3.5518621084618913,2.344589218739791,2.1650480427733267,2.341368061453818,Fatigued,0
57,1.9315919222099667,2.328790898177841,4.882961742475097,2.3743434230960117,1.0435162814478727,1.3228006732306616,0.9808146856621219,0.4769217988993322,1.7605002365853508,0.2805494508033496,0.2326988882411928,0.3955779348848375,1.4602290135614013,0.8135267642501683,0.8294398280761651,3.037367118211238,4.129148639098754,4.669924964047842,2.3545661751805325,0.6692224383783516,0.20872122339209392,0.622976709015906,6.978135663478238,1.9833483608460414,7.496146960975084,1.4446746335202763,1.277381615950013,1.7536770393731484,6.628094725437525,6.1700690268312535,0.8842002111142383,10.496496734703042,3.3060313053273056,1.497286248099458,1.8028988371294503,0.6132867273180029,0.11476231465519333,0.40420744096053857,2.4414130966885925,0.8304882211158423,3.7042520655764797,0.5915911032629895,1.3062423500002958,1.8337308989511143,8.179046129064364,5.390678059812395,2.20801554113232,5.381145454852944,1.6368648614588477,2.627992101300013,5.047992080832935,2.560717590227104,1.0210953081568346,1.3568607393932957,1.0262717416905558,0.5206014706874077,1.9368178509425285,0.3045250857497935,0.1896757650260815,0.32426058425764404,1.2063617244837908,0.6392211572669667,0.6228576032055517,2.997591070342194,Fatigued,0
58,3.7294820358729646,4.253453343547987,2.7927881440919236,2.1504802731816364,1.0499989152025553,1.3040479361650272,1.9779085614466023,1.5230132484435188,3.261730819540757,0.7097052588492954,0.6222786051380977,1.3353974034022575,2.8599271027111985,1.734255404424238,0.8768127294801933,3.2765896881327787,5.816901270131452,3.1553242456577926,1.4383098889679538,0.7215732729126494,0.20084837963917798,0.5825015304770687,4.372839688090502,2.193772197396117,5.416851425392106,1.3365874900059465,2.4640248871274344,4.044261472960682,9.98607036339872,8.061414534731002,1.8435193397751104,6.3661367557080135,3.294674231961471,1.1249689805658571,1.2505430962021644,0.4525306623867417,0.13056541988788561,0.3467621777200187,2.4859508406182567,0.8995843357836532,3.244209007921778,0.6135170941866389,1.7967952859179004,2.6345947148620694,9.501250262136844,7.2805546801727585,2.928680069297783,5.249394735461841,2.5644611794873926,3.6421219997244587,2.6777578155253337,2.507153723513987,1.2730911647278609,1.4150643929421338,1.4526919373016018,1.3601386871538015,2.573820681157791,0.5639703429668557,0.397098189195779,0.9576897375180607,1.8122575850809788,1.02285757567872,0.7041118281269558,2.520738858561871,Fatigued,0
59,4.564864474154414,2.5288093913569307,3.826699737400569,1.9133726007247192,0.9895057699922196,1.2618004165726207,1.3216502579785587,0.6608329800850067,2.0041278780251455,0.3757753236130169,0.6783284777760552,1.1928985254681288,3.6177389182940503,2.385768706223452,1.8051437525328706,3.3216264967681957,1.6466324609586132,0.8476767262225678,1.32524410502046,0.4866831361937789,0.18066946009698664,0.3209180709714379,1.7417425490680138,0.6396381791183149,2.641411633993064,0.42541309320885423,0.8263751816285999,1.2425125716240717,5.131005729824313,3.3833768596062184,1.9425240896920293,4.464754723652172,4.732870156329762,1.3044457529615276,1.5947114302179164,0.3700346063327523,0.1324003139630353,0.406600667022028,3.5251993479456063,0.8179823184582529,3.2081741589736694,0.6220098814953944,2.2568144350871973,2.96785366094919,11.640094422357043,12.790344674070147,3.628261386557904,7.83482715822635,2.3642363021607573,1.6969330914026552,2.1318751023825,1.6519101719773919,1.527852275637647,1.3457634898676218,1.0272550651899972,0.7959814763567665,1.2609445152725736,0.3194745641866022,0.4451049756137545,1.1089938146557363,1.7567992592764714,1.4312135988185648,1.3932407318467228,2.3178065361762035,Fatigued,0
60,3.0152138412772933,2.4055917522924544,3.6173670720737516,1.4204771378772838,0.947619329450547,1.1025939722312015,1.6935096582316662,0.6650117901674228,2.181756669161283,0.4019056730454934,0.5037561120251598,0.8335382561960298,2.7346547479991457,2.1226767829457174,1.2534187641788712,4.240095573355532,0.6706462672139001,0.944412151649853,1.4233706470338858,0.5814265312788374,0.15378385290401725,0.2975632255907932,1.624301783361408,0.6635040237888014,3.1738201176398118,0.4375152648856135,0.3106884835524904,0.47116769522501906,2.253794184017107,1.1534497157170065,0.7101203283357863,4.072367997166972,1.1050450997511354,0.8158513033246273,1.1977989520846504,0.42075841592520186,0.09916696274634117,0.24155536995168078,1.939001746478818,0.6811254108251797,3.3774918913532126,0.474960556077974,0.6433192334561982,0.9225630877601904,4.574707239885338,2.626317283092869,1.354468755823557,4.7857634670990015,2.591750247203275,1.9772365174093374,3.527398122199123,2.1468010860198716,1.5094372339747457,1.5010146131317068,0.921015239970414,0.5605368174819597,1.3172666675669762,0.27524172935532476,0.36078527470855776,0.7347484342332962,1.7266655664303392,1.2072614757282103,1.3107942445849121,2.564110236134615,Fatigued,0
61,3.53541861236386,2.8911190299572866,4.650034747986836,2.116810532062832,0.9369439640982242,1.2887339423542354,1.36579017638385,0.6217413818700933,2.2433792848474554,0.37528532236957246,0.4589194356594719,0.7602993964495572,2.7433269941702805,1.6701629923007772,1.222854740925728,3.562507680172617,1.1176515715918864,0.8377276947225188,1.0729447039584543,0.7261150515278922,0.15817957134807734,0.31216715324670313,1.1537120638936917,0.7807743415218503,2.683586937349778,0.42801495107776766,0.5710346998798252,1.0416674479761105,3.580298439370447,1.5392210493917218,1.334146619041987,2.6313631629870966,1.7393935714250781,1.2125591326827792,1.213701999424611,0.4176294772059426,0.10053253962472948,0.27599407215831445,2.9034328247017838,0.9990583629734698,4.39342455147818,0.7001468483100832,1.0043476595732244,1.433130679730021,6.30228597963269,4.164920500971591,1.4344814405683302,5.809602206098458,2.922909393327102,1.2916613342711312,4.724668372029687,2.962842906231365,1.288679281705959,1.5406596666171657,0.4359533647749419,0.2733866660182631,0.8383820010731108,0.143898608841018,0.3256291601431693,0.6186485829631762,1.8971804459222,0.9865218932734248,2.2629069368066705,2.0305935537950557,Fatigued,0
62,1.8492796184424063,2.1404886068794124,2.7211820470612196,1.9670704372682852,1.2004091773439158,1.2287654082600334,1.0881606303086722,0.7866025020968607,1.741983125900659,0.36349322305454634,0.3140407319507781,0.6795868804292469,1.5049899728712566,0.9401186573728099,0.8639520960302818,2.4715285034185874,3.9542208632263023,2.8604561652839586,1.4565874448477802,0.6970332131317761,0.3075129498839547,0.5748077813313784,4.103758775614012,1.9638066876121458,4.97636994171952,1.162251474745045,1.606666477021915,2.714715740007999,6.879205521657129,5.672930340664765,1.3823742210130199,6.193454671600548,1.6424001251863596,1.1117064287916831,1.6650155293574156,0.495622504614681,0.1884505411489094,0.3576177273775103,2.243050746164106,0.6676853213619739,3.10864463275932,0.47325011094331215,0.6991648346430515,0.9864173013570726,4.592613842804836,3.3138126495350217,1.4773685594060015,5.602493696907178,2.357048594055812,1.0735572730790863,1.3220258400592049,2.5530396340604287,1.2557729793551904,1.2448632536723416,0.42050160865370884,0.8120546819500962,0.8623897202460564,0.2092362257774901,0.45938858052712955,1.7829065988228,1.8934196885501504,0.9232322767771111,2.195549928412784,0.9383258611337285,Fatigued,0
63,4.307673836879302,3.513979376586609,4.1610745270464395,1.808097242184102,0.7942776963412064,1.177361738544622,1.9434681357855932,0.8444884497372501,2.9846216855410654,0.5195543183214358,0.6369048602797763,1.0352311185199847,3.6587513385683557,2.3824348250627394,1.225867705878134,4.244823632584009,0.814508755698181,0.692997710768581,1.366938835806369,0.6686425860420798,0.1951995060612867,0.32423777088852357,1.0364247285992765,0.5069705334399807,2.1373133329578713,0.3106525172859205,0.36512270008574266,0.5958633512798657,2.512072401269431,1.2181526763342014,1.175341192389851,3.080773778960755,2.7142737609528393,1.014224278842753,1.2315114249029777,0.3640060397124785,0.10792561682367219,0.2983804428499997,2.7862842046353666,0.8235605925642603,3.399097706120835,0.5953966351408119,1.59340443512778,2.2040183355722243,9.096687889552284,7.456672320868062,2.6762066513038634,6.169501213550179,2.2967043260907767,1.167558936210315,3.023770554658286,1.757520710641794,0.7739525267682742,0.9560671239688124,0.6643215804745523,0.3861268291046838,1.221210213110938,0.2101724028524775,0.41342997932331194,0.7595498020021978,2.4022417134863185,1.306786493145841,1.9670992657085589,2.384796643072304,Fatigued,0
64,1.87639346863762,2.3295160155617225,5.898197603974941,2.8158741913504843,0.8859938635468698,1.3491339369088549,0.8272798631122416,0.3949538777730682,1.7266751297496272,0.24265625864848167,0.19545631616628306,0.3181299770921666,1.3908133338761204,0.6663626785604749,0.8054863997941479,2.92190384244073,0.7236692084625264,0.6276524355272122,1.384944515166675,0.6621094566987737,0.11892134159209965,0.27992706744750295,0.9479587237080684,0.4531968094416227,2.242199874597411,0.28977820366996243,0.3341077822846155,0.522525776691808,2.585206264836258,1.092975188831594,1.1529776154770475,3.0396740755350926,2.8067033513270245,0.9131645945278808,1.2098651185528837,0.5511956080637901,0.10455548016228398,0.32027037858412394,1.6566978785182915,0.7547656185179671,2.851230259148128,0.4894707663933124,1.5044376979190601,2.319848145290869,8.763543365250062,5.092027785174594,3.0736007157374847,3.8516811128782895,3.010971144459208,1.9635036364914629,3.677075322177523,2.7959232643965337,0.964430148551163,1.2930831581293158,0.7022737932384784,0.5339851551718277,1.5184666385509455,0.2640030185725745,0.4048403355099192,0.8188494606839178,2.328520888645039,1.0769148004886644,1.533468585695843,2.017429816653583,Fatigued,0
65,6.954187627234236,2.9250555312417625,3.166785678569741,1.4015232913888358,0.6211194910875241,1.2942943077306182,2.0870545278938506,0.9236670328011732,2.259961674690881,0.5636565863077957,1.3400681172185174,2.1959767199575855,5.372956974080746,4.961878029399713,2.3774549074225617,4.346585780800553,2.4956250634441086,0.7864217889927955,0.5881178934575438,0.37574217138224014,0.11919545755110561,0.32246084150816345,2.0929824994085466,1.3371839179546527,2.438813299979825,0.7261140105326614,2.304244807260586,4.243409512287297,7.739312010016351,6.641855116404607,3.1733925717398597,3.6581991246652716,1.279152077710084,0.6420840559193994,0.6785733028889777,0.24544339699585258,0.08227884976057884,0.22560779551782753,2.616016824157014,0.9462265214174683,2.8460189260998385,0.6380670729843257,1.2711494929703524,1.8850610129578997,5.6698044266338545,5.2115970254913755,1.9921878855541235,5.38070029576185,3.1156437125334198,2.1376689218851066,2.058442438123816,1.971760900123014,0.8559491911206055,1.2821226146157096,1.0841420588833777,1.0384885592591562,1.6672889921108127,0.4374953317639985,0.6376476570895696,1.5135928286501896,2.430066888311826,1.5801326176713624,1.4574959109130354,2.128103544272095,Fatigued,0
66,13.489217957831366,6.928254610991727,10.587666505640845,4.819821926993235,1.514936209549945,2.7907597701393048,1.437450328235218,0.6543703097656624,2.4825693293715116,0.40941264372488645,0.7971208761778498,1.2740501366041939,4.833528884199887,2.798696334046181,1.9469864655999538,3.6341427923997154,1.0249713464205092,0.9525493078486835,1.13233357095025,0.4330682080947957,0.12968243896166998,0.26378100772715435,2.199536447247536,0.8412267659337415,3.6111368140422244,0.5619480718007073,0.6046728153871872,0.9051849849866742,3.8856904644200276,2.3667665445350585,1.0760297004838413,4.8142136500183055,2.3283918325389883,1.1400043174150505,0.8254497964899651,0.4378647430910395,0.17025370850233013,0.31745927723877215,2.603553575397196,1.3810704445778,3.5910253665625707,0.7952215173147312,1.6241932225075597,2.8207552324077585,7.334458305301703,5.317605194933167,2.0424412407652945,4.488724303377777,12.547725315835368,8.6519822879584,5.3633524926622815,2.4597885347421538,1.4871436487980627,2.2399069364988615,3.51736832892643,1.6131668205279002,3.8626525713974895,0.9292929903715246,1.3477273523019024,2.3395302346810474,5.601895824943683,5.101139849467051,1.4502717294392709,5.697780350899079,Fatigued,1
67,6.506693013046668,10.850295653144345,7.694782669282809,3.687836451141535,1.5552042977632379,2.423043657166881,2.9421846106504366,1.410084744362981,4.477961270343326,0.8386492304332538,0.5029202210241767,0.8455980230632197,2.685338744847277,1.7643659363019155,0.5996788678436675,5.028714957434378,1.6495518768862236,2.0587905460039373,0.849674867243454,0.6957680561167688,0.20211210724511172,0.38272657924324405,2.959018494603633,2.423033357080621,5.3792724562656025,1.1780976907438467,0.9439198468701934,1.9413918670299848,4.31000083701488,2.3708358875984152,0.8012237476454144,4.180222687256099,2.0252803977988427,2.2052723590993595,1.327308075352498,0.933433446923296,0.6298759997518177,0.7187135960737894,2.3625383966775466,1.661462323668676,3.0683604305614764,0.7629070059578412,0.7006393555582607,1.5258555533620044,2.8179241478978643,2.169710550306934,0.9183810740846423,3.784501665432762,11.479374310333233,6.665777719445296,4.762879172078718,2.7340109440277747,1.294499161157874,2.003678736116639,2.438094746477203,1.3995269412925446,3.3267697057884353,0.7582166491801052,1.3057520203342983,2.4101754202853645,5.72914914123488,4.198730197261645,1.7221357797224162,4.180179642839027,Fatigued,1
68,4.835648303106584,8.191383505902785,6.509141628588147,2.820652349033328,1.4665344432023775,2.05333105496105,2.9040741262247622,1.2584429673378486,3.98931457550968,0.7587193707541653,0.44789748094172765,0.7429010734485203,2.3550261373699004,1.7143723170151828,0.59033352541997,5.211746544918583,1.0005287648511936,1.5624593358861694,1.5830973926284906,0.8767505275259583,0.38085494294840105,0.5254615528874148,1.7821025329692877,0.986963495209821,2.9734988740859243,0.5500256137945813,0.3522116930449859,0.6320070827670109,1.9040950938337566,1.1411784007413335,0.6403550747666213,3.587744323794009,0.6884637878846113,1.3668839788921243,1.4298707751302036,1.189831212097053,1.0238092180253484,0.934083990619409,1.1488049439239534,0.9559493086133299,1.4633416187614106,0.3751556951222161,0.18895613299942632,0.48148671884137223,0.7370469837814881,0.5786230692933396,0.5036739024789941,2.350547477312438,8.87688655373646,9.972021393149511,4.057829789449468,2.2334418286946893,1.2468132445781759,1.8853554984867513,4.464867302578258,2.4574765109855505,5.289199517625925,1.3228852652566419,1.1776050171091634,2.1875946045880847,4.708335675081619,3.974532239742487,0.8901792529080035,6.281717751654437,Fatigued,1
69,4.316065208575348,4.837416188461353,8.622514256079107,2.7094744528465804,1.2332104251245573,1.8485390061510167,1.7853706586453149,0.5610215355748288,2.616886185449613,0.3849852387418606,0.34349357797914304,0.500557619319957,2.334852115218361,1.5929529079120417,0.8922253203828979,4.967727387279635,1.8354656922070638,1.3171326210742411,0.847145289602392,0.5555076122388404,0.21872889005670135,0.3478235406249133,2.371043334160361,1.5547895234032854,3.7867840075109047,0.8123519257808187,1.1320379329402306,2.1666480528606145,5.277002496465291,3.304123385113768,1.3935314203288618,3.8960364592557593,1.2113167061048773,0.8482982115320701,1.1097213340188672,1.4193054281459834,1.0255862308310257,0.9132672335837664,0.5976854556529027,0.7644245321119938,0.9288608857708052,0.23864713632780393,0.34077316109846406,1.0915503459936933,1.326355158228474,0.8534573898496263,1.4279373569787177,1.3795617960178366,14.613202566394571,9.286570972452221,4.302967545973964,2.2964721721759758,0.6757072769505285,1.7122859565632615,4.043842152745495,2.1581782509935787,5.423493042652378,1.2764788091163477,2.0086470522500783,3.396075478205104,8.534323668533036,6.363326646605139,1.5735843305072803,5.917571605298266,Fatigued,1
70,7.4103284641799885,4.954452316437081,5.2965800316802865,3.608634624409273,1.1179354152160936,1.8362656459320268,1.372943739697148,0.9354059198205547,2.6981130575594725,0.49430092148582344,0.7393213123082265,1.3990779748171078,4.035542722588351,2.053499241529072,1.495690742566075,2.8406955580312987,1.0618323302818526,1.2530567209216799,0.5292135086484229,0.5152786294052901,0.21880455808542001,0.3028555700388526,2.431804172371553,2.367771609084405,4.137472924011034,0.9918942436493752,0.8405249008621708,2.0064346675384455,3.506068355109443,2.0606954561794435,0.8473936674636938,3.458847559090726,1.0097444473274362,1.0192524251112638,0.8009170352936457,1.1932922929570149,0.9884985698222413,0.8458961978584861,0.8541515193947369,1.2726067497585045,1.2049379435581518,0.3417204969248892,0.3385327969861957,1.260735385603612,1.193697819997012,0.8461836662208372,0.9906716162261868,1.5253341290711546,7.1990071025957505,8.907421724522475,3.118018086296286,2.781505915606113,0.9241482284114556,1.6129177491287607,3.2023738200756173,2.85675755495796,5.522551741608609,1.305370689546262,1.0550048213943348,2.3088407133478293,4.463344213605679,2.588168898798487,0.8082032405377874,4.3233558279879905,Fatigued,1
